type,product,normalized_product,quantity,max,min,avg,month,year,file
ΚΡΕΑΣ,αμνοερίφια μικρά ολόκληρα εισαγόμενα /kg,NaN,1.0,9.0,6.95,7.49,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός (λαιμός) λαπάς με κόκκαλο /kg,χοιρινός λαπάς με κόκκαλο (kg),1.0,6.25,2.99,4.85,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή μπριζόλα φιλέτο (καρέ) /kg,χοιρινή μπριζόλα φιλέτο (kg),1.0,6.25,2.65,4.65,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή μπριζόλα λαπά /kg,NaN,1.0,6.25,2.65,4.88,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός κιμάς (καθαρός - ψαχνό χωρίς λίπος ) /kg,NaN,1.0,6.85,2.65,5.08,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός κιμάς κουτάλα /kg,NaN,1.0,6.5,1.89,4.32,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινό μερί με κόκκαλο /kg,NaN,1.0,5.8,1.99,3.91,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή κουτάλα με κόκκαλο /kg,NaN,1.0,5.85,1.75,3.63,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσιο top-side χωρίς κόκκαλο ντόπιο /kg,βοδινό top-side ντόπιο (kg),1.0,13.0,6.95,9.82,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσια μπριζόλα (ντόπια ) /kg,NaN,1.0,13.0,5.5,7.73,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσιος κιμάς /kg,βοδινός κιμάς (kg),1.0,12.0,5.35,8.09,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,κοτόπουλο ολόκληρο /kg,κοτόπουλο ολόκληρο (kg),1.0,5.5,2.49,3.69,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,κοτόπουλο φιλέτο /kg,κοτόπουλο φιλέτο (kg),1.0,10.3,3.99,7.59,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,γαλοπούλα ντόπια /kg,γαλοπούλα ντόπια (kg),1.0,6.0,3.69,5.04,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,γαλοπούλα εισαγόμενη /kg,γαλοπούλα εισαγόμενη (kg),1.0,4.1,2.99,3.69,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα /kg,μελομακάρονα (kg),1.0,16.0,7.5,10.53,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα επικαλυμμένα με σοκολάτα /kg,μελομακάρονα επικαλυμμένα με σοκολάτα (kg),1.0,15.0,8.95,11.45,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα συσκευασμένα 500g,μελομακάρονα συσκευασμένα 500g,0.5,8.95,3.9,5.25,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες αμυγδάλου /kg,κουραμπιέδες αμυγδάλου (kg),1.0,18.0,4.95,10.55,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες με γέμιση φοινίκι (φοινικωτά) /kg,κουραμπιέδες με γέμιση φοινίκι (φοινικωτά) (kg),1.0,18.0,3.5,11.01,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες συσκευασμένοι 500g,κουραμπιέδες συσκευασμένοι 500g,0.5,10.0,3.5,5.04,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
CHRISTMAS CAKE,christmas cake - ενδεικτική τιμή ανά κιλό (kg),christmas cake (kg),1.0,26.25,6.87,12.27,12,2020,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,αμνοερίφια μικρά ντόπια /kg,αμνοερίφια μικρά ντόπια (kg),1.0,10.6,6.69,8.82,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,αμνοερίφια μικρά ολόκληρα ντόπια /kg,αμνοερίφια μικρά ολόκληρα ντόπια (kg),1.0,10.0,6.69,8.32,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός (λαιμός) λαπάς με κόκκαλο /kg,χοιρινός λαπάς με κόκκαλο (kg),1.0,6.25,3.49,5.08,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή μπριζόλα φιλέτο (καρέ) /kg,χοιρινή μπριζόλα φιλέτο (kg),1.0,6.25,2.95,4.91,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή μπριζόλα λαπά /kg,NaN,1.0,6.25,3.49,5.1,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός κιμάς (καθαρός - ψαχνό χωρίς λίπος ) /kg,NaN,1.0,6.95,2.99,5.43,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός κιμάς κουτάλα /kg,NaN,1.0,6.4,2.59,4.74,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινό μερί με κόκκαλο /kg,NaN,1.0,5.9,2.99,4.27,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή κουτάλα με κόκκαλο /kg,NaN,1.0,5.85,2.49,4.08,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσιο top-side χωρίς κόκκαλο ντόπιο /kg,βοδινό top-side ντόπιο (kg),1.0,13.0,6.95,10.02,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσια μπριζόλα (ντόπια ) /kg,NaN,1.0,13.55,5.45,7.89,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσιος κιμάς /kg,βοδινός κιμάς (kg),1.0,12.0,3.99,8.05,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,κοτόπουλο ολόκληρο /kg,κοτόπουλο ολόκληρο (kg),1.0,6.2,2.59,3.85,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,κοτόπουλο φιλέτο /kg,κοτόπουλο φιλέτο (kg),1.0,10.39,5.69,7.94,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,γαλοπούλα ντόπια /kg,γαλοπούλα ντόπια (kg),1.0,6.9,4.65,5.52,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα /kg,μελομακάρονα (kg),1.0,17.0,8.49,11.18,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα επικαλυμμένα με σοκολάτα /kg,μελομακάρονα επικαλυμμένα με σοκολάτα (kg),1.0,14.7,10.95,12.37,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα συσκευασμένα 500g,μελομακάρονα συσκευασμένα 500g,0.5,8.5,2.5,5.28,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες αμυγδάλου /kg,κουραμπιέδες αμυγδάλου (kg),1.0,17.0,8.49,11.22,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες με γέμιση φοινίκι (φοινικωτά) /kg,κουραμπιέδες με γέμιση φοινίκι (φοινικωτά) (kg),1.0,20.0,5.39,11.93,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες συσκευασμένοι 500g,κουραμπιέδες συσκευασμένοι 500g,0.5,8.5,4.0,5.28,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
CHRISTMAS CAKE,christmas cake - ενδεικτική τιμή ανά κιλό (kg),christmas cake (kg),1.0,23.33,5.23,12.04,12,2021,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,αμνοερίφια (μικρά) κομμάτια ντόπια /kg,αμνοερίφια μικρά ντόπια (kg),1.0,14.0,8.15,10.95,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,αμνοερίφια (μικρά) κομμάτια εισαγόμενα /kg,NaN,1.0,11.9,8.5,9.83,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,αμνοερίφια (μικρά) ολόκληρα ντόπια /kg,αμνοερίφια μικρά ολόκληρα ντόπια (kg),1.0,13.5,7.95,10.31,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,αμνοερίφια (μικρά) ολόκληρα εισαγόμενα /kg,NaN,1.0,11.4,6.3,9.38,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός (λαιμός) λαπάς με κόκκαλο /kg,χοιρινός λαπάς με κόκκαλο (kg),1.0,6.95,4.55,5.89,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή μπριζόλα φιλέτο (καρέ) /kg,χοιρινή μπριζόλα φιλέτο (kg),1.0,7.05,4.45,5.69,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή μπριζόλα λαπά /kg,NaN,1.0,6.95,4.45,5.89,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός κιμάς (καθαρός - ψαχνό χωρίς λίπος ) /kg,NaN,1.0,8.0,3.89,6.16,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινός κιμάς κουτάλα /kg,NaN,1.0,7.5,3.49,5.44,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινό μερί με κόκκαλο /kg,NaN,1.0,6.5,3.35,4.99,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,χοιρινή κουτάλα με κόκκαλο /kg,NaN,1.0,6.5,3.35,4.87,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσιο top-side χωρίς κόκκαλο ντόπιο /kg,βοδινό top-side ντόπιο (kg),1.0,16.85,7.99,12.1,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσια μπριζόλα (ντόπια ) /kg,NaN,1.0,29.85,6.75,9.78,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,μοσχαρίσιος κιμάς /kg,βοδινός κιμάς (kg),1.0,13.75,6.17,9.56,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,κοτόπουλο ολόκληρο /kg,κοτόπουλο ολόκληρο (kg),1.0,6.65,2.99,4.22,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,κοτόπουλο φιλέτο /kg,κοτόπουλο φιλέτο (kg),1.0,12.45,5.95,8.57,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,γαλοπούλα ντόπια /kg,γαλοπούλα ντόπια (kg),1.0,8.05,4.9,6.34,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,γαλοπούλα εισαγόμενη /kg,γαλοπούλα εισαγόμενη (kg),1.0,6.95,4.6,4.87,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα /kg,μελομακάρονα (kg),1.0,18.5,8.5,12.23,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα επικαλυμμένα με σοκολάτα /kg,μελομακάρονα επικαλυμμένα με σοκολάτα (kg),1.0,18.0,11.5,13.05,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΜΕΛΟΜΑΚΑΡΟΝΑ,μελομακάρονα συσκευασμένα 500g,μελομακάρονα συσκευασμένα 500g,0.5,7.5,4.0,5.47,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες αμυγδάλου /kg,κουραμπιέδες αμυγδάλου (kg),1.0,18.5,5.8,12.27,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες με γέμιση φοινίκι (φοινικωτά) /kg,κουραμπιέδες με γέμιση φοινίκι (φοινικωτά) (kg),1.0,22.0,10.5,12.93,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΟΥΡΑΜΠΙΕΔΕΣ,κουραμπιέδες συσκευασμένοι 500g,κουραμπιέδες συσκευασμένοι 500g,0.5,15.0,4.8,6.4,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
CHRISTMAS CAKE,christmas cake - ενδεικτική τιμή ανά κιλό (kg),christmas cake (kg),1.0,28.74,7.7,13.3,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΧΟΡΤΑ,χόρτα δέσμης,χόρτα δέσμης,1.0,0.55,0.3,0.38,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΧΟΡΤΑ,πατάτες φρέσκες (kg),πατάτες φρέσκες (kg),1.0,1.4,0.85,1.19,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΧΟΡΤΑ,ντομάτες α (kg),ντομάτες α (kg),1.0,2.29,0.75,1.72,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΧΟΡΤΑ,αγγουράκια θερμοκηπίου (kg),αγγουράκια θερμοκηπίου (kg),1.0,0.75,0.25,0.46,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΧΟΡΤΑ,αγγουράκια χωραφιού (kg),αγγουράκια χωραφιού (kg),1.0,0.95,0.38,0.67,12,2022,ΠαρατηρητήτιοΤιμώνΧριστουγέννων
ΚΡΕΑΣ,αμνοερίφια μικρά ντόπια 1kg,αμνοερίφια μικρά ντόπια (kg),1.0,10.0,5.75,8.32,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,αμνοερίφια μικρά ολόκληρα ντόπια 1kg,αμνοερίφια μικρά ολόκληρα ντόπια (kg),1.0,9.45,5.75,7.82,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινός λαπάς με κόκκαλο 1kg,χοιρινός λαπάς με κόκκαλο (kg),1.0,6.0,3.39,4.81,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινή μπριζόλα φιλλέτο 1kg,χοιρινή μπριζόλα φιλέτο (kg),1.0,6.0,2.75,4.53,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινός κιμάς 1kg (από μερί),NaN,1.0,6.5,2.29,4.73,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,"βοδινό top-side ντόπιο 1kg (ψαχνό, χωρίς κόκκαλο και λίπος)",βοδινό top-side ντόπιο (kg),1.0,12.5,7.35,9.63,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,βοδινός κιμάς 1kg (από κουτάλα καθαρισμένη),βοδινός κιμάς (kg),1.0,12.0,3.49,8.03,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,κοτόπουλο ολόκληρο 1kg (χαμηλότερη τιμή),κοτόπουλο ολόκληρο (kg),1.0,5.0,2.65,3.75,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,νωπό κοτόπουλο στήθος φιλέττο 1kg (χαμηλότερη τιμή),κοτόπουλο φιλέτο (kg),1.0,10.95,5.49,8.33,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,κουνέλι ντόπιο 1kg (χαμηλότερη τιμή),NaN,1.0,10.0,6.95,8.67,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΦΛΑΟΥΝΕΣ,φλαούνες αλμυρές /kg,φλαούνες αλμυρές (kg),1.0,15.0,7.29,10.66,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΦΛΑΟΥΝΕΣ,φλαούνες με σταφιδάκια /kg,φλαούνες με σταφιδάκια (kg),1.0,15.0,7.29,10.69,4,2016,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,αμνοερίφια μικρά ντόπια 1kg,αμνοερίφια μικρά ντόπια (kg),1.0,10.0,5.29,7.76,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,αμνοερίφια μικρά ολόκληρα ντόπια 1kg,αμνοερίφια μικρά ολόκληρα ντόπια (kg),1.0,9.5,5.29,7.33,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινός λαπάς με κόκκαλο 1kg,χοιρινός λαπάς με κόκκαλο (kg),1.0,6.0,3.29,4.87,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινή μπριζόλα φιλλέτο 1kg,χοιρινή μπριζόλα φιλέτο (kg),1.0,6.0,2.89,4.65,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινός κιμάς 1kg (από μερί),NaN,1.0,6.5,2.79,4.98,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,"βοδινό top-side ντόπιο 1kg (ψαχνό, χωρίς κόκκαλο και λίπος)",βοδινό top-side ντόπιο (kg),1.0,12.5,6.95,9.67,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,βοδινός κιμάς 1kg (από κουτάλα καθαρισμένη),βοδινός κιμάς (kg),1.0,12.0,5.25,7.89,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,κοτόπουλο ολόκληρο 1kg (χαμηλότερη τιμή),κοτόπουλο ολόκληρο (kg),1.0,5.5,1.95,3.72,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,νωπό κοτόπουλο στήθος φιλέττο 1kg (χαμηλότερη τιμή),κοτόπουλο φιλέτο (kg),1.0,10.5,5.75,8.14,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,κουνέλι ντόπιο 1kg (χαμηλότερη τιμή),NaN,1.0,10.0,5.95,8.45,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΦΛΑΟΥΝΕΣ,φλαούνες αλμυρές /kg,φλαούνες αλμυρές (kg),1.0,14.95,7.8,10.05,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΦΛΑΟΥΝΕΣ,φλαούνες με σταφιδάκια /kg,φλαούνες με σταφιδάκια (kg),1.0,14.95,7.8,10.07,4,2017,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,αμνοερίφια μικρά ντόπια 1kg,αμνοερίφια μικρά ντόπια (kg),1.0,9.5,5.69,7.67,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,αμνοερίφια μικρά ολόκληρα ντόπια 1kg,αμνοερίφια μικρά ολόκληρα ντόπια (kg),1.0,8.9,5.69,7.19,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινός λαπάς με κόκκαλο 1kg,χοιρινός λαπάς με κόκκαλο (kg),1.0,6.9,2.4,4.96,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινή μπριζόλα φιλλέτο 1kg,χοιρινή μπριζόλα φιλέτο (kg),1.0,6.0,2.99,4.72,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,χοιρινός κιμάς 1kg (από μερί),NaN,1.0,6.5,1.99,4.83,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,"βοδινό top-side ντόπιο 1kg (ψαχνό, χωρίς κόκκαλο και λίπος)",βοδινό top-side ντόπιο (kg),1.0,12.5,6.95,9.64,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,βοδινός κιμάς 1kg (από κουτάλα καθαρισμένη),βοδινός κιμάς (kg),1.0,12.0,4.9,8.11,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
ΚΡΕΑΣ,κοτόπουλο ολόκληρο 1kg (χαμηλότερη τιμή),κοτόπουλο ολόκληρο (kg),1.0,5.5,2.49,3.66,4,2019,ΠαρατηρητήτιοΤιμώνΠάσχα
